A080814 | A130249 | 0.0833333333333333 | 8
A038567 | A115421 | 0.115107913669065 | 16
A038567 | A161395 | 0.182795698924731 | 16
A038567 | A143226 | 0.125984251968504 | 16
A038567 | A161581 | 0.170212765957447 | 16
A038567 | A026081 | 0.204819277108434 | 16
A038567 | A006038 | 0.136752136752137 | 16
A038567 | A198774 | 0.132231404958678 | 16
A038567 | A046312 | 0.133333333333333 | 16
A141468 | A169682 | 0.291044776119403 | 37
A141468 | A000040 | 0.725806451612903 | 88
A069280 | A130260 | 0.0555555555555556 | 6
A069280 | A003056 | 0.122641509433962 | 12
A069280 | A029837 | 0.0615384615384615 | 7
A069280 | A004001 | 0.42 | 42
A069280 | A040000 | 0.0153846153846154 | 2
A069280 | A156077 | 0.376237623762376 | 38
A069280 | A138194 | 0.11304347826087 | 13
A069280 | A004526 | 0.373737373737374 | 36
A069280 | A130259 | 0.0476190476190476 | 5
A069280 | A103586 | 0.056 | 7
A069280 | A005041 | 0.174757281553398 | 18
A069280 | A110654 | 0.386138613861386 | 38
A069280 | A156253 | 0.505050505050505 | 50
A069280 | A001477 | 0.757281553398058 | 77
A069280 | A001462 | 0.174311926605505 | 19
A069280 | A099802 | 0.343434343434343 | 34
A069280 | A115384 | 0.386138613861386 | 38
A069280 | A074286 | 0.378947368421053 | 35
A069280 | A002265 | 0.19047619047619 | 19
A069280 | A000027 | 0.754901960784314 | 77
A069280 | A206244 | 0.0720720720720721 | 8
A069280 | A072000 | 0.264705882352941 | 26
A069280 | A036234 | 0.210526315789474 | 20
A069280 | A132090 | 0.0769230769230769 | 9
A069280 | A048766 | 0.0384615384615385 | 4
A069280 | A002266 | 0.157407407407407 | 16
A069280 | A008619 | 0.38 | 38
A069280 | A000194 | 0.0813008130081301 | 10
A069280 | A055642 | 0.0229007633587786 | 3
A000498 | A130249 | 0.0743801652892562 | 8
A000498 | A130256 | 0.0661157024793388 | 7
A088707 | A040000 | 0.0121212121212121 | 2
A088707 | A048766 | 0.0363636363636364 | 4
A088707 | A055642 | 0.0180722891566265 | 3
A034051 | A040000 | 0.0125786163522013 | 2
A034051 | A055642 | 0.025 | 3
A046306 | A130260 | 0.0466666666666667 | 6
A046306 | A003056 | 0.1 | 12
A046306 | A029837 | 0.051948051948052 | 7
A046306 | A004001 | 0.338709677419355 | 42
A046306 | A040000 | 0.012987012987013 | 2
A046306 | A156077 | 0.304 | 38
A046306 | A138194 | 0.0935251798561151 | 13
A046306 | A004526 | 0.300813008130081 | 36
A046306 | A130259 | 0.04 | 5
A046306 | A103586 | 0.0469798657718121 | 7
A046306 | A005041 | 0.141732283464567 | 18
A046306 | A110654 | 0.312 | 38
A046306 | A156253 | 0.40650406504065 | 50
A046306 | A001462 | 0.142857142857143 | 19
A046306 | A099802 | 0.276422764227642 | 34
A046306 | A115384 | 0.312 | 38
A046306 | A074286 | 0.302521008403361 | 35
A046306 | A002265 | 0.155038759689922 | 19
A046306 | A206244 | 0.0592592592592593 | 8
A046306 | A072000 | 0.214285714285714 | 26
A046306 | A036234 | 0.168067226890756 | 20
A046306 | A132090 | 0.0649350649350649 | 9
A046306 | A048766 | 0.0324675324675325 | 4
A046306 | A002266 | 0.128787878787879 | 16
A046306 | A008619 | 0.306451612903226 | 38
A046306 | A000194 | 0.0680272108843537 | 10
A046306 | A055642 | 0.0193548387096774 | 3
A168559 | A040000 | 0.0204081632653061 | 2
A168559 | A055642 | 0.0337837837837838 | 3
A193427 | A130256 | 0.072 | 7
A092181 | A130249 | 0.0676691729323308 | 8
A092181 | A130256 | 0.0601503759398496 | 7
A052875 | A130253 | 0.0819672131147541 | 9
A052875 | A113311 | 0.0393700787401575 | 4
A130260 | A069275 | 0.053030303030303 | 6
A130260 | A181792 | 0.0451612903225806 | 6
A130260 | A244019 | 0.0445859872611465 | 6
A130260 | A175225 | 0.0440251572327044 | 6
A130260 | A058948 | 0.0492957746478873 | 6
A130260 | A030078 | 0.0518518518518519 | 6
A130260 | A005277 | 0.0451612903225806 | 6
A130260 | A069273 | 0.0518518518518519 | 6
A130260 | A069277 | 0.0534351145038168 | 6
A130260 | A058945 | 0.0476190476190476 | 6
A130260 | A050536 | 0.0648148148148148 | 6
A130260 | A088165 | 0.073394495412844 | 6
A130260 | A120359 | 0.0573770491803279 | 6
A130260 | A118886 | 0.0445859872611465 | 6
A130260 | A058946 | 0.0469798657718121 | 6
A130260 | A120349 | 0.0564516129032258 | 6
A130260 | A051062 | 0.0454545454545455 | 6
A130260 | A138511 | 0.0421686746987952 | 6
A130260 | A198307 | 0.0546875 | 6
A130260 | A006601 | 0.0514705882352941 | 6
A130260 | A058950 | 0.05 | 6
A130260 | A058944 | 0.0510948905109489 | 6
A130260 | A198306 | 0.062015503875969 | 6
A130260 | A139049 | 0.0440251572327044 | 6
A130260 | A099011 | 0.0503597122302158 | 6
A130260 | A023691 | 0.0507246376811594 | 6
A130260 | A002042 | 0.064 | 6
A130260 | A089995 | 0.0440251572327044 | 6
A130260 | A023690 | 0.0486111111111111 | 6
A130260 | A133766 | 0.053030303030303 | 6
A130260 | A175224 | 0.0440251572327044 | 6
A130260 | A204189 | 0.0551181102362205 | 6
A130260 | A157888 | 0.0510948905109489 | 6
A130260 | A067295 | 0.0569105691056911 | 6
A130260 | A069272 | 0.0518518518518519 | 6
A130260 | A014313 | 0.0451612903225806 | 6
A130260 | A118882 | 0.0457516339869281 | 6
A130260 | A178635 | 0.0619469026548673 | 6
A130260 | A058947 | 0.0555555555555556 | 6
A130260 | A175222 | 0.050314465408805 | 6
A130260 | A069281 | 0.056 | 6
A130260 | A017641 | 0.0454545454545455 | 6
A130260 | A101619 | 0.0660377358490566 | 6
A130260 | A034054 | 0.0601503759398496 | 6
A130260 | A157910 | 0.049645390070922 | 6
A130260 | A058949 | 0.0522388059701493 | 6
A130260 | A117293 | 0.0636363636363636 | 6
A130260 | A045897 | 0.0482758620689655 | 6
A130260 | A198775 | 0.049645390070922 | 6
A130260 | A014612 | 0.0443037974683544 | 6
A130260 | A134334 | 0.0429447852760736 | 6
A130260 | A110745 | 0.0479452054794521 | 6
A130260 | A071336 | 0.0463576158940397 | 6
A130260 | A157909 | 0.0510948905109489 | 6
A130260 | A014613 | 0.0451612903225806 | 6
A130260 | A034056 | 0.049645390070922 | 6
A130260 | A050909 | 0.0648148148148148 | 6
A130260 | A058952 | 0.0492957746478873 | 6
A130260 | A198309 | 0.0551181102362205 | 6
A130260 | A050548 | 0.073394495412844 | 6
A130260 | A046308 | 0.0482758620689655 | 6
A130260 | A029742 | 0.037037037037037 | 6
A130260 | A052223 | 0.0451612903225806 | 6
A130260 | A115421 | 0.0432098765432099 | 6
A130260 | A127957 | 0.0411764705882353 | 6
A130260 | A143226 | 0.0466666666666667 | 6
A130260 | A056524 | 0.0479452054794521 | 6
A130260 | A161581 | 0.0598290598290598 | 6
A130260 | A006038 | 0.05 | 6
A130260 | A230095 | 0.0448717948717949 | 6
A130260 | A198774 | 0.0486111111111111 | 6
A130260 | A046312 | 0.048951048951049 | 6
A003056 | A069275 | 0.116071428571429 | 12
A003056 | A181792 | 0.0962962962962963 | 12
A003056 | A244019 | 0.0948905109489051 | 12
A003056 | A005277 | 0.0962962962962963 | 12
A003056 | A069273 | 0.11304347826087 | 12
A003056 | A069277 | 0.117117117117117 | 12
A003056 | A120359 | 0.127450980392157 | 12
A003056 | A118886 | 0.0948905109489051 | 12
A003056 | A120349 | 0.125 | 12
A003056 | A006601 | 0.112068965517241 | 12
A003056 | A099011 | 0.109243697478992 | 12
A003056 | A023691 | 0.110169491525424 | 12
A003056 | A023690 | 0.104838709677419 | 12
A003056 | A133766 | 0.116071428571429 | 12
A003056 | A204189 | 0.121495327102804 | 12
A003056 | A157888 | 0.111111111111111 | 12
A003056 | A067295 | 0.12621359223301 | 12
A003056 | A069272 | 0.11304347826087 | 12
A003056 | A014313 | 0.0962962962962963 | 12
A003056 | A118882 | 0.0977443609022556 | 12
A003056 | A178635 | 0.139784946236559 | 12
A003056 | A069281 | 0.123809523809524 | 12
A003056 | A101619 | 0.151162790697674 | 12
A003056 | A157910 | 0.107438016528926 | 12
A003056 | A045897 | 0.104 | 12
A003056 | A198775 | 0.107438016528926 | 12
A003056 | A157909 | 0.111111111111111 | 12
A003056 | A014613 | 0.0962962962962963 | 12
A003056 | A046308 | 0.104 | 12
A003056 | A115421 | 0.0915492957746479 | 12
A003056 | A143226 | 0.1 | 12
A003056 | A161581 | 0.134020618556701 | 12
A003056 | A006038 | 0.108333333333333 | 12
A003056 | A230095 | 0.0955882352941176 | 12
A003056 | A198774 | 0.104838709677419 | 12
A003056 | A046312 | 0.105691056910569 | 12
A069275 | A029837 | 0.0588235294117647 | 7
A069275 | A004001 | 0.39622641509434 | 42
A069275 | A040000 | 0.0147058823529412 | 2
A069275 | A156077 | 0.355140186915888 | 38
A069275 | A138194 | 0.107438016528926 | 13
A069275 | A004526 | 0.352380952380952 | 36
A069275 | A130259 | 0.0454545454545455 | 5
A069275 | A103586 | 0.0534351145038168 | 7
A069275 | A005041 | 0.165137614678899 | 18
A069275 | A110654 | 0.364485981308411 | 38
A069275 | A156253 | 0.476190476190476 | 50
A069275 | A001477 | 0.715596330275229 | 77
A069275 | A001462 | 0.165217391304348 | 19
A069275 | A099802 | 0.323809523809524 | 34
A069275 | A115384 | 0.364485981308411 | 38
A069275 | A074286 | 0.356435643564356 | 35
A069275 | A002265 | 0.18018018018018 | 19
A069275 | A000027 | 0.712962962962963 | 77
A069275 | A206244 | 0.0683760683760684 | 8
A069275 | A072000 | 0.25 | 26
A069275 | A036234 | 0.198019801980198 | 20
A069275 | A132090 | 0.0735294117647059 | 9
A069275 | A048766 | 0.0367647058823529 | 4
A069275 | A002266 | 0.149122807017544 | 16
A069275 | A008619 | 0.358490566037736 | 38
A069275 | A000194 | 0.0775193798449612 | 10
A069275 | A055642 | 0.0218978102189781 | 3
A000379 | A000028 | 0.962962962962963 | 129
A108542 | A040000 | 0.0191082802547771 | 2
A055998 | A040000 | 0.025974025974026 | 2
A181792 | A029837 | 0.050314465408805 | 7
A181792 | A040000 | 0.0125786163522013 | 2
A181792 | A138194 | 0.0902777777777778 | 13
A181792 | A130259 | 0.0387096774193548 | 5
A181792 | A103586 | 0.0454545454545455 | 7
A181792 | A005041 | 0.136363636363636 | 18
A181792 | A001462 | 0.13768115942029 | 19
A181792 | A002265 | 0.149253731343284 | 19
A181792 | A206244 | 0.0571428571428571 | 8
A181792 | A072000 | 0.206106870229008 | 26
A181792 | A036234 | 0.161290322580645 | 20
A181792 | A132090 | 0.0628930817610063 | 9
A181792 | A048766 | 0.0314465408805031 | 4
A181792 | A002266 | 0.124087591240876 | 16
A181792 | A000194 | 0.0657894736842105 | 10
A181792 | A055642 | 0.01875 | 3
A059009 | A113311 | 0.0350877192982456 | 4
A059009 | A059010 | 1 | 130
A034053 | A040000 | 0.0125 | 2
A034053 | A130259 | 0.0448717948717949 | 5
A034053 | A048766 | 0.03125 | 4
A034053 | A055642 | 0.0186335403726708 | 3
A006881 | A040000 | 0.0121212121212121 | 2
A006881 | A130259 | 0.0434782608695652 | 5
A006881 | A048766 | 0.0303030303030303 | 4
A006881 | A055642 | 0.0180722891566265 | 3
A035345 | A040000 | 0.024390243902439 | 2
A144314 | A040000 | 0.0206896551724138 | 2
A144314 | A138194 | 0.107692307692308 | 13
A144314 | A103586 | 0.0571428571428571 | 7
A144314 | A005041 | 0.161016949152542 | 18
A144314 | A001462 | 0.161290322580645 | 19
A144314 | A206244 | 0.0714285714285714 | 8
A144314 | A036234 | 0.2 | 20
A144314 | A000194 | 0.0797101449275362 | 10
A144314 | A055642 | 0.0273972602739726 | 3
A244019 | A029837 | 0.0496894409937888 | 7
A244019 | A004001 | 0.320610687022901 | 42
A244019 | A040000 | 0.0124223602484472 | 2
A244019 | A156077 | 0.287878787878788 | 38
A244019 | A138194 | 0.089041095890411 | 13
A244019 | A004526 | 0.284615384615385 | 36
A244019 | A130259 | 0.0382165605095541 | 5
A244019 | A103586 | 0.0448717948717949 | 7
A244019 | A005041 | 0.134328358208955 | 18
A244019 | A110654 | 0.295454545454545 | 38
A244019 | A156253 | 0.384615384615385 | 50
A244019 | A001477 | 0.582089552238806 | 77
A244019 | A001462 | 0.135714285714286 | 19
A244019 | A099802 | 0.261538461538462 | 34
A244019 | A115384 | 0.295454545454545 | 38
A244019 | A074286 | 0.285714285714286 | 35
A244019 | A002265 | 0.147058823529412 | 19
A244019 | A000027 | 0.578947368421053 | 77
A244019 | A206244 | 0.0563380281690141 | 8
A244019 | A072000 | 0.203007518796992 | 26
A244019 | A036234 | 0.158730158730159 | 20
A244019 | A132090 | 0.062111801242236 | 9
A244019 | A048766 | 0.031055900621118 | 4
A244019 | A002266 | 0.122302158273381 | 16
A244019 | A008619 | 0.290076335877863 | 38
A244019 | A000194 | 0.0649350649350649 | 10
A244019 | A055642 | 0.0185185185185185 | 3
A175225 | A029837 | 0.049079754601227 | 7
A175225 | A040000 | 0.0122699386503067 | 2
A175225 | A130259 | 0.0377358490566038 | 5
A175225 | A103586 | 0.0443037974683544 | 7
A175225 | A206244 | 0.0555555555555556 | 8
A175225 | A132090 | 0.0613496932515337 | 9
A175225 | A048766 | 0.0306748466257669 | 4
A175225 | A000194 | 0.0641025641025641 | 10
A175225 | A055642 | 0.0182926829268293 | 3
A058948 | A029837 | 0.0547945205479452 | 7
A058948 | A040000 | 0.0136986301369863 | 2
A058948 | A130259 | 0.0422535211267606 | 5
A058948 | A103586 | 0.049645390070922 | 7
A058948 | A206244 | 0.062992125984252 | 8
A058948 | A132090 | 0.0753424657534247 | 9
A058948 | A048766 | 0.0342465753424658 | 4
A058948 | A055642 | 0.0204081632653061 | 3
A081266 | A040000 | 0.0198675496688742 | 2
A081266 | A055642 | 0.0263157894736842 | 3
A020725 | A023878 | 0.815217391304348 | 75
A020725 | A000521 | 0.833333333333333 | 75
A020725 | A000514 | 0.824175824175824 | 75
A020725 | A001244 | 0.842696629213483 | 75
A020725 | A100145 | 0.707547169811321 | 75
A020725 | A013972 | 0.882352941176471 | 75
A020725 | A097843 | 0.872093023255814 | 75
A020725 | A054852 | 0.925925925925926 | 75
A069640 | A040000 | 0.0263157894736842 | 2
A006002 | A113311 | 0.0335570469798658 | 4
A006503 | A040000 | 0.0275862068965517 | 2
A030078 | A029837 | 0.0647482014388489 | 7
A030078 | A040000 | 0.0143884892086331 | 2
A030078 | A130259 | 0.0444444444444444 | 5
A030078 | A103586 | 0.0597014925373134 | 7
A030078 | A048766 | 0.0359712230215827 | 4
A030078 | A055642 | 0.0214285714285714 | 3
A002276 | A130253 | 0.0833333333333333 | 9
A002276 | A113311 | 0.04 | 4
A011782 | A057716 | 0.742574257425743 | 74
A007504 | A113311 | 0.0387096774193548 | 4
A079263 | A113311 | 0.0350877192982456 | 4
A060075 | A130249 | 0.0782608695652174 | 8
A060075 | A130256 | 0.0695652173913043 | 7
A008864 | A040000 | 0.0180722891566265 | 2
A202112 | A040000 | 0.0240963855421687 | 2
A075412 | A040000 | 0.0254237288135593 | 2
A075412 | A103586 | 0.0707964601769911 | 7
A075412 | A206244 | 0.101010101010101 | 8
A075412 | A055642 | 0.0336134453781513 | 3
A005277 | A029837 | 0.050314465408805 | 7
A005277 | A040000 | 0.0125786163522013 | 2
A005277 | A138194 | 0.0972222222222222 | 13
A005277 | A130259 | 0.0387096774193548 | 5
A005277 | A103586 | 0.0454545454545455 | 7
A005277 | A206244 | 0.0571428571428571 | 8
A005277 | A132090 | 0.0628930817610063 | 9
A005277 | A048766 | 0.0314465408805031 | 4
A005277 | A000194 | 0.0657894736842105 | 10
A005277 | A055642 | 0.01875 | 3
A057093 | A130249 | 0.0743801652892562 | 8
A057093 | A130256 | 0.0661157024793388 | 7
A003072 | A040000 | 0.0184049079754601 | 2
A069273 | A029837 | 0.0575539568345324 | 7
A069273 | A004001 | 0.385321100917431 | 42
A069273 | A040000 | 0.0143884892086331 | 2
A069273 | A156077 | 0.345454545454545 | 38
A069273 | A138194 | 0.104838709677419 | 13
A069273 | A004526 | 0.342592592592593 | 36
A069273 | A130259 | 0.0444444444444444 | 5
A069273 | A103586 | 0.0522388059701493 | 7
A069273 | A005041 | 0.160714285714286 | 18
A069273 | A110654 | 0.354545454545455 | 38
A069273 | A156253 | 0.462962962962963 | 50
A069273 | A001477 | 0.696428571428571 | 77
A069273 | A001462 | 0.161016949152542 | 19
A069273 | A099802 | 0.314814814814815 | 34
A069273 | A115384 | 0.354545454545455 | 38
A069273 | A074286 | 0.346153846153846 | 35
A069273 | A002265 | 0.175438596491228 | 19
A069273 | A000027 | 0.693693693693694 | 77
A069273 | A206244 | 0.0666666666666667 | 8
A069273 | A072000 | 0.243243243243243 | 26
A069273 | A036234 | 0.192307692307692 | 20
A069273 | A132090 | 0.0719424460431655 | 9
A069273 | A048766 | 0.0359712230215827 | 4
A069273 | A002266 | 0.145299145299145 | 16
A069273 | A008619 | 0.348623853211009 | 38
A069273 | A000194 | 0.0757575757575758 | 10
A069273 | A055642 | 0.0214285714285714 | 3
A001303 | A040000 | 0.0145985401459854 | 2
A001303 | A130259 | 0.0526315789473684 | 5
A001303 | A048766 | 0.0364963503649635 | 4
A001303 | A055642 | 0.0217391304347826 | 3
A031443 | A113311 | 0.025974025974026 | 4
A069277 | A029837 | 0.0592592592592593 | 7
A069277 | A004001 | 0.4 | 42
A069277 | A040000 | 0.0148148148148148 | 2
A069277 | A156077 | 0.358490566037736 | 38
A069277 | A138194 | 0.108333333333333 | 13
A069277 | A004526 | 0.355769230769231 | 36
A069277 | A130259 | 0.0458015267175573 | 5
A069277 | A103586 | 0.0538461538461538 | 7
A069277 | A005041 | 0.166666666666667 | 18
A069277 | A110654 | 0.367924528301887 | 38
A069277 | A156253 | 0.480769230769231 | 50
A069277 | A001477 | 0.722222222222222 | 77
A069277 | A001462 | 0.166666666666667 | 19
A069277 | A099802 | 0.326923076923077 | 34
A069277 | A115384 | 0.367924528301887 | 38
A069277 | A074286 | 0.36 | 35
A069277 | A002265 | 0.181818181818182 | 19
A069277 | A000027 | 0.719626168224299 | 77
A069277 | A206244 | 0.0689655172413793 | 8
A069277 | A072000 | 0.252336448598131 | 26
A069277 | A036234 | 0.2 | 20
A069277 | A132090 | 0.0740740740740741 | 9
A069277 | A048766 | 0.037037037037037 | 4
A069277 | A002266 | 0.150442477876106 | 16
A069277 | A008619 | 0.361904761904762 | 38
A069277 | A000194 | 0.078125 | 10
A069277 | A055642 | 0.0220588235294118 | 3
A087475 | A040000 | 0.0128205128205128 | 2
A087475 | A055642 | 0.0254777070063694 | 3
A033888 | A040000 | 0.0310077519379845 | 2
A058945 | A029837 | 0.0529801324503311 | 7
A058945 | A040000 | 0.0132450331125828 | 2
A058945 | A130259 | 0.0408163265306122 | 5
A058945 | A103586 | 0.0479452054794521 | 7
A058945 | A206244 | 0.0606060606060606 | 8
A058945 | A132090 | 0.0728476821192053 | 9
A058945 | A048766 | 0.033112582781457 | 4
A058945 | A055642 | 0.0197368421052632 | 3
A077444 | A130253 | 0.075 | 9
A077444 | A113311 | 0.032 | 4
A001248 | A040000 | 0.0135135135135135 | 2
A001248 | A055642 | 0.0268456375838926 | 3
A050536 | A029837 | 0.0803571428571429 | 7
A050536 | A040000 | 0.0178571428571429 | 2
A050536 | A130259 | 0.0555555555555556 | 5
A050536 | A103586 | 0.0747663551401869 | 7
A050536 | A048766 | 0.0446428571428571 | 4
A050536 | A055642 | 0.0265486725663717 | 3
A058366 | A130256 | 0.0596026490066225 | 7
A088165 | A040000 | 0.0176991150442478 | 2
A088165 | A130259 | 0.055045871559633 | 5
A088165 | A048766 | 0.0442477876106195 | 4
A088165 | A055642 | 0.0263157894736842 | 3
A000582 | A130249 | 0.0681818181818182 | 8
A000582 | A130256 | 0.0606060606060606 | 7
A001020 | A130249 | 0.0743801652892562 | 8
A001020 | A130256 | 0.0661157024793388 | 7
A087752 | A130249 | 0.0775862068965517 | 8
A087752 | A130256 | 0.0689655172413793 | 7
A023878 | A130249 | 0.0756302521008403 | 8
A023878 | A130256 | 0.0672268907563025 | 7
A127936 | A127958 | 0.772727272727273 | 85
A063548 | A040000 | 0.0265486725663717 | 2
A167893 | A130249 | 0.0840336134453782 | 8
A167893 | A130256 | 0.0672268907563025 | 7
A007290 | A113311 | 0.0337837837837838 | 4
A076726 | A113311 | 0.032258064516129 | 4
A104272 | A130253 | 0.0584415584415584 | 9
A104272 | A113311 | 0.0251572327044025 | 4
A055025 | A113311 | 0.03125 | 4
A120359 | A029837 | 0.0634920634920635 | 7
